Node    [423,117] -> {[416,124]=9,899  }
Node    [216,224] -> {[216,234]=10,0  [216,214]=10,0  }
Node    [216,234] -> {[216,244]=10,0  [216,224]=10,0  }
Node    [216,244] -> {[216,234]=10,0  [216,254]=10,0  }
Node    [216,254] -> {[216,264]=10,0  [216,244]=10,0  }
Node    [216,264] -> {[216,254]=10,0  [216,274]=10,0  }
Node    [216,274] -> {[216,264]=10,0  [216,284]=10,0  }
Node    [216,284] -> {[216,294]=10,0  [216,274]=10,0  }
Node    [216,294] -> {[216,304]=10,0  [216,284]=10,0  }
Node    [216,304] -> {[216,294]=10,0  [216,314]=10,0  }
Node    [216,314] -> {[216,304]=10,0  [209,321]=9,899  }
Node    [209,321] -> {[202,328]=9,899  [216,314]=9,899  }
Node    [202,328] -> {[195,335]=9,899  [209,321]=9,899  }
Node    [195,335] -> {[188,342]=9,899  [202,328]=9,899  }
Node    [188,342] -> {[195,335]=9,899  [181,349]=9,899  }
Node    [181,349] -> {[188,342]=9,899  [171,350]=10,05  }
Node    [171,350] -> {[181,349]=10,05  [162,353]=9,487  }
Node    [162,353] -> {[171,350]=9,487  [152,353]=10,0  }
Node    [152,353] -> {[142,353]=10,0  [162,353]=10,0  }
Node    [142,353] -> {[135,359]=9,22  [152,353]=10,0  }
Node    [135,359] -> {[128,366]=9,899  [142,353]=9,22  }
Node    [128,366] -> {[135,359]=9,899  [121,373]=9,899  }
Node    [121,373] -> {[128,366]=9,899  [114,380]=9,899  }
Node    [114,380] -> {[107,387]=9,899  [121,373]=9,899  }
Node    [107,387] -> {[100,394]=9,899  [114,380]=9,899  }
Node    [100,394] -> {[92,399]=9,434  [107,387]=9,899  }
Node    [92,399] -> {[100,394]=9,434  [84,401]=8,246  }
Node    [84,401] -> {[92,399]=8,246  [84,411]=10,0  }
Node    [84,411] -> {[81,420]=9,487  [84,401]=10,0  }
Node    [81,420] -> {[84,411]=9,487  [74,427]=9,899  }
Node    [74,427] -> {[81,420]=9,899  [67,420]=9,899  }
Node    [67,420] -> {[74,427]=9,899  [65,411]=9,22  }
Node    [65,411] -> {[65,401]=10,0  [67,420]=9,22  }
Node    [65,401] -> {[65,391]=10,0  [65,411]=10,0  }
Node    [65,391] -> {[65,381]=10,0  (442,508)=478,894  [65,401]=10,0  }
Node    [65,381] -> {[65,391]=10,0  [65,371]=10,0  }
Node    [65,371] -> {[65,381]=10,0  [65,361]=10,0  }
Node    [65,361] -> {[65,351]=10,0  [65,371]=10,0  }
Node    [65,351] -> {[65,341]=10,0  [65,361]=10,0  }
Node    [65,341] -> {[65,331]=10,0  [65,351]=10,0  }
Node    [65,331] -> {[65,341]=10,0  (650,488)=,0  [67,322]=9,22  }
Node    [67,322] -> {[65,331]=9,22  [67,312]=10,0  }
Node    [67,312] -> {[67,302]=10,0  [67,322]=10,0  }
Node    [67,302] -> {[67,292]=10,0  [67,312]=10,0  }
Node    [67,292] -> {[67,282]=10,0  [67,302]=10,0  }
Node    [67,282] -> {[67,292]=10,0  [67,272]=10,0  }
Node    [67,272] -> {[67,282]=10,0  [67,262]=10,0  }
Node    [67,262] -> {[67,252]=10,0  [67,272]=10,0  }
Node    [67,252] -> {[67,242]=10,0  [67,262]=10,0  }
Node    [67,242] -> {[67,252]=10,0  (658,199)=,0  (687,84)=,0  }
Node f  [687,84] -> {[67,242]=,0  }
Node f  [658,199] -> {[67,242]=,0  }
Node f  [650,488] -> {[65,331]=,0  }
Node f  [442,508] -> {[65,391]=478,894  }
