22   [[473,281]]   [1101.0]
32   [[432,223]]   [1242.0]
33   [[432,223]]   [1242.0]
34   [[430,351]]   [1311.0]
44   [[432,223]]   [3530.0]
53   [[432,223]]   [4663.0]
54   [[432,223]]   [4781.0]
58   [[432,223]]   [5493.0]
60   [[432,223]]   [5493.0]
61   [[432,223]]   [5493.0]
65   [[344,385]]   [3881.0]
3   [[618,162]]   [228.0]
3   [[618,162]]   [228.0]
5   [[591,180]]   [470.0]
7   [[591,180]]   [470.0]
8   [[591,180]]   [511.0]
9   [[591,180]]   [511.0]
10   [[591,180]]   [610.0]
11   [[591,180]]   [610.0]
13   [[599,149]]   [787.0]
15   [[524,186]]   [1118.0]
17   [[524,186]]   [2003.0]
18   [[524,186]]   [2003.0]
19   [[524,186]]   [2453.0]
2   [[620,180]]   [178.0]
2   [[620,180]]   [179.0]
2   [[620,180]]   [179.0]
2   [[620,180]]   [179.0]
2   [[620,180]]   [179.0]
2   [[620,180]]   [148.0]
2   [[620,180]]   [148.0]
2   [[620,180]]   [148.0]
3   [[620,180]]   [148.0]
6   [[589,180]]   [357.0]
8   [[589,180]]   [357.0]
9   [[594,149]]   [936.0]
12   [[594,149]]   [1613.0]
13   [[594,149]]   [1655.0]
17   [[594,149]]   [2384.0]
19   [[594,149]]   [2772.0]
20   [[594,149]]   [3070.0]
24   [[594,149]]   [5743.0]
26   [[594,149]]   [6590.0]
27   [[594,149]]   [6906.0]
31   [[594,149]]   [7284.0]
33   [[594,149]]   [9258.0]
34   [[594,149]]   [9258.0]
41   [[594,149]]   [12003.0]
42   [[594,149]]   [12003.0]
58   [[594,149]]   [19316.0]
60   [[594,149]]   [20516.0]
61   [[594,149]]   [20516.0]
65   [[594,149]]   [21188.0]
67   [[594,149]]   [18754.0]
68   [[594,149]]   [18754.0]
81   [[594,149]]   [18010.0]
82   [[594,149]]   [17986.0]
86   [[594,149]]   [17840.0]
89   [[594,149]]   [17840.0]
2   [[620,180]]   [175.0]
2   [[620,180]]   [175.0]
3   [[618,158]]   [243.0]
5   [[618,158]]   [257.0]
2   [[620,180]]   [175.0]
2   [[620,180]]   [175.0]
2   [[70,270]]   [216.0]
2   [[600,180]]   [120.0]
2   [[600,180]]   [120.0]
2   [[600,180]]   [120.0]
2   [[600,180]]   [120.0]
3   [[600,180]]   [120.0]
4   [[536,199]]   [292.0]
5   [[532,208]]   [232.0]
6   [[532,208]]   [292.0]
7   [[532,208]]   [220.0]
11   [[520,235]]   [430.0]
13   [[532,208]]   [407.0]
13   [[532,208]]   [407.0]
14   [[532,208]]   [407.0]
14   [[532,208]]   [407.0]
15   [[593,188]]   [487.0]
15   [[593,188]]   [487.0]
18   [[593,188]]   [528.0]
18   [[593,188]]   [528.0]
24   [[593,188]]   [702.0]
25   [[593,188]]   [732.0]
25   [[504,298]]   [842.0]
27   [[504,308]]   [1015.0]
27   [[504,308]]   [1015.0]
29   [[504,298]]   [900.0]
35   [[504,338]]   [1105.0]
37   [[504,338]]   [1119.0]
37   [[504,338]]   [1119.0]
39   [[508,204]]   [1130.0]
41   [[538,204]]   [2661.0]
43   [[548,204]]   [5437.0]
44   [[548,204]]   [5426.0]
45   [[548,204]]   [5426.0]
45   [[548,204]]   [5352.0]
47   [[548,204]]   [5815.0]
47   [[548,204]]   [5815.0]
49   [[548,204]]   [6013.0]
2   [[590,180]]   [157.0]
2   [[600,180]]   [124.0]
2   [[600,180]]   [124.0]
2   [[600,180]]   [124.0]
7   [[524,225]]   [692.0]
17   [[544,208]]   [13257.0]
19   [[544,208]]   [13566.0]
20   [[544,208]]   [14396.0]
24   [[544,208]]   [17607.0]
25   [[544,208]]   [19357.0]
26   [[544,208]]   [19357.0]
2   [[130,200]]   [33.0]
2   [[130,200]]   [33.0]
2   [[130,200]]   [33.0]
5   [[130,183]]   [62.0]
7   [[130,183]]   [62.0]
7   [[130,183]]   [62.0]
8   [[130,183]]   [62.0]
9   [[138,159]]   [116.0]
10   [[146,145]]   [164.0]
12   [[146,145]]   [294.0]
12   [[146,145]]   [294.0]
14   [[146,145]]   [676.0]
15   [[146,145]]   [1003.0]
15   [[146,145]]   [970.0]
2   [[130,200]]   [33.0]
2   [[130,200]]   [33.0]
2   [[130,200]]   [33.0]
5   [[130,183]]   [62.0]
7   [[130,183]]   [62.0]
7   [[130,183]]   [62.0]
8   [[130,183]]   [62.0]
9   [[138,159]]   [108.0]
10   [[146,144]]   [142.0]
12   [[146,144]]   [235.0]
12   [[146,144]]   [235.0]
13   [[146,144]]   [235.0]
2   [[390,50]]   [55.0]
2   [[390,50]]   [55.0]
2   [[403,50]]   [55.0]
9   [[491,107]]   [292.0]
2   [[390,50]]   [55.0]
2   [[390,50]]   [55.0]
2   [[390,50]]   [55.0]
5   [[472,74]]   [304.0]
7   [[391,50]]   [321.0]
8   [[391,50]]   [321.0]
9   [[391,50]]   [321.0]
15   [[438,83]]   [2233.0]
18   [[436,85]]   [7405.0]
19   [[436,85]]   [7405.0]
23   [[436,85]]   [10381.0]
24   [[436,85]]   [10851.0]
25   [[436,85]]   [11482.0]
29   [[436,85]]   [13083.0]
31   [[436,85]]   [14448.0]
32   [[436,85]]   [14448.0]
36   [[436,85]]   [14930.0]
38   [[436,85]]   [14930.0]
39   [[436,85]]   [14930.0]
43   [[436,85]]   [16827.0]
45   [[436,85]]   [17426.0]
46   [[436,85]]   [17426.0]
50   [[436,85]]   [18207.0]
52   [[436,85]]   [18537.0]
53   [[436,85]]   [19016.0]
57   [[436,85]]   [19787.0]
59   [[426,181]]   [16633.0]
69   [[267,256]]   [20126.0]
79   [[426,181]]   [20765.0]
86   [[426,181]]   [25518.0]
87   [[426,181]]   [26675.0]
91   [[436,85]]   [30066.0]
101   [[426,181]]   [38344.0]
2   [[480,110]]   [73.0]
3   [[391,119]]   [140.0]
3   [[391,119]]   [140.0]
5   [[391,119]]   [140.0]
8   [[391,119]]   [140.0]
2   [[480,110]]   [76.0]
3   [[391,119]]   [72.0]
3   [[391,119]]   [72.0]
5   [[391,119]]   [72.0]
8   [[391,119]]   [72.0]
2   [[620,170]]   [258.0]
2   [[620,170]]   [252.0]
2   [[608,180]]   [193.0]
2   [[608,180]]   [193.0]
2   [[530,180]]   [146.0]
3   [[528,182]]   [148.0]
3   [[528,182]]   [148.0]
12   [[546,203]]   [729.0]
13   [[546,203]]   [1016.0]
15   [[546,203]]   [1204.0]
15   [[546,203]]   [1398.0]
16   [[546,203]]   [1398.0]
16   [[546,203]]   [1398.0]
20   [[545,207]]   [13770.0]
20   [[545,207]]   [13770.0]
22   [[545,207]]   [15568.0]
22   [[545,207]]   [15180.0]
23   [[545,207]]   [15180.0]
23   [[545,207]]   [15180.0]
27   [[545,207]]   [18481.0]
2   [[130,205]]   [44.0]
2   [[130,205]]   [44.0]
7   [[130,205]]   [44.0]
8   [[130,190], [130,192]]   [120.0, 120.0]
8   [[130,190], [130,192]]   [120.0, 120.0]
9   [[130,190], [130,192]]   [120.0, 120.0]
9   [[146,145]]   [395.0]
10   [[146,145]]   [395.0]
15   [[146,145]]   [3873.0]
2   [[130,205]]   [44.0]
2   [[130,205]]   [44.0]
7   [[130,191]]   [145.0]
8   [[130,191]]   [145.0]
8   [[130,191]]   [145.0]
9   [[130,191]]   [145.0]
9   [[146,144]]   [424.0]
13   [[145,151]]   [1767.0]
14   [[145,151]]   [1997.0]
2   [[383,50]]   [85.0]
2   [[383,50]]   [85.0]
2   [[383,50]]   [85.0]
2   [[383,50]]   [85.0]
3   [[387,50]]   [139.0]
4   [[387,50]]   [176.0]
8   [[481,100]]   [381.0]
16   [[436,79]]   [12815.0]
22   [[436,79]]   [18886.0]
23   [[436,79]]   [19620.0]
27   [[436,79]]   [22425.0]
29   [[436,79]]   [23615.0]
30   [[436,79]]   [23615.0]
34   [[436,79]]   [24530.0]
36   [[436,79]]   [25007.0]
37   [[436,79]]   [25007.0]
41   [[436,79]]   [26270.0]
44   [[436,79]]   [26270.0]
45   [[436,79]]   [27306.0]
49   [[436,86]]   [10133.0]
50   [[436,86]]   [10133.0]
51   [[436,86]]   [10412.0]
55   [[430,121]]   [46034.0]
56   [[430,121]]   [46034.0]
57   [[430,121]]   [46034.0]
61   [[430,121]]   [48363.0]
62   [[430,121]]   [48847.0]
63   [[430,121]]   [48847.0]
67   [[430,121]]   [50800.0]
70   [[430,121]]   [51901.0]
71   [[430,121]]   [51918.0]
75   [[430,121]]   [53888.0]
77   [[430,121]]   [53888.0]
78   [[430,121]]   [53888.0]
2   [[400,50]]   [57.0]
2   [[400,50]]   [57.0]
7   [[479,98]]   [480.0]
11   [[436,76]]   [918.0]
15   [[436,76]]   [1340.0]
16   [[436,76]]   [1340.0]
2   [[383,50]]   [89.0]
3   [[383,50]]   [89.0]
3   [[383,50]]   [89.0]
3   [[383,50]]   [89.0]
4   [[380,50]]   [126.0]
5   [[380,50]]   [126.0]
6   [[380,50]]   [126.0]
7   [[380,50]]   [126.0]
8   [[380,50]]   [126.0]
9   [[471,89]]   [380.0]
2   [[400,50]]   [69.0]
2   [[400,50]]   [69.0]
2   [[387,50]]   [61.0]
7   [[480,99]]   [400.0]
9   [[436,95]]   [636.0]
3   [[387,50]]   [71.0]
3   [[387,50]]   [71.0]
3   [[387,50]]   [71.0]
3   [[387,50]]   [71.0]
4   [[470,60]]   [77.0]
6   [[471,77]]   [212.0]
7   [[480,99]]   [324.0]
10   [[380,50]]   [256.0]
11   [[380,50]]   [256.0]
12   [[513,102]]   [434.0]
13   [[522,97]]   [529.0]
15   [[471,77]]   [500.0]
16   [[471,77]]   [500.0]
19   [[422,77]]   [1312.0]
2   [[400,50]]   [69.0]
3   [[381,50]]   [89.0]
3   [[381,50]]   [89.0]
3   [[381,50]]   [89.0]
4   [[380,50]]   [124.0]
5   [[380,50]]   [124.0]
6   [[380,50]]   [124.0]
7   [[380,50]]   [124.0]
11   [[409,64]]   [986.0]
11   [[409,64]]   [986.0]
12   [[409,64]]   [986.0]
12   [[409,64]]   [986.0]
13   [[409,64]]   [986.0]
16   [[433,74]]   [2929.0]
17   [[433,74]]   [2664.0]
18   [[435,77]]   [7270.0]
2   [[490,110]]   [76.0]
2   [[490,110]]   [76.0]
2   [[490,110]]   [76.0]
3   [[380,120]]   [189.0]
3   [[374,126]]   [154.0]
5   [[374,126]]   [154.0]
6   [[374,126]]   [154.0]
2   [[490,110]]   [76.0]
2   [[490,110]]   [76.0]
3   [[381,119]]   [198.0]
3   [[381,119]]   [198.0]
3   [[374,126]]   [154.0]
5   [[374,126]]   [154.0]
2   [[620,240], [620,220]]   [251.0, 251.0]
2   [[620,240], [620,220]]   [251.0, 251.0]
2   [[620,240], [620,220]]   [251.0, 251.0]
2   [[620,240], [620,220]]   [251.0, 251.0]
2   [[620,240]]   [233.0]
2   [[100,310]]   [412.0]
2   [[100,310]]   [412.0]
2   [[100,310]]   [412.0]
2   [[100,310]]   [414.0]
2   [[569,180]]   [335.0]
2   [[569,180]]   [335.0]
2   [[606,180]]   [269.0]
9   [[560,194]]   [893.0]
2   [[130,205]]   [44.0]
2   [[130,205]]   [44.0]
2   [[130,205]]   [44.0]
2   [[130,205]]   [44.0]
3   [[130,205]]   [36.0]
4   [[130,205]]   [36.0]
4   [[130,205]]   [36.0]
5   [[130,205]]   [36.0]
7   [[130,205]]   [36.0]
8   [[130,220], [130,205]]   [27.0, 27.0]
8   [[130,220], [130,205]]   [27.0, 27.0]
8   [[130,190]]   [31.0]
9   [[130,190]]   [31.0]
9   [[130,190]]   [31.0]
10   [[130,190]]   [31.0]
10   [[130,190]]   [31.0]
11   [[130,190]]   [31.0]
11   [[130,190]]   [31.0]
11   [[130,190]]   [31.0]
11   [[130,220], [143,134], [130,205], [143,144]]   [27.0, 27.0, 27.0, 27.0]
12   [[130,220], [143,134], [130,205], [143,144]]   [27.0, 27.0, 27.0, 27.0]
13   [[143,134]]   [38.0]
15   [[143,134]]   [38.0]
15   [[143,134]]   [38.0]
15   [[143,134]]   [38.0]
18   [[159,84]]   [167.0]
18   [[159,84]]   [167.0]
22   [[143,144]]   [353.0]
23   [[143,144]]   [502.0]
23   [[143,144]]   [502.0]
23   [[143,144]]   [502.0]
24   [[143,144]]   [502.0]
25   [[143,144]]   [599.0]
26   [[143,144]]   [619.0]
27   [[143,144]]   [619.0]
28   [[143,144]]   [629.0]
30   [[143,144]]   [654.0]
30   [[143,144]]   [654.0]
30   [[143,144]]   [654.0]
31   [[143,144]]   [654.0]
31   [[143,144]]   [654.0]
31   [[143,144]]   [654.0]
31   [[143,144]]   [654.0]
33   [[143,144]]   [660.0]
34   [[143,144]]   [660.0]
35   [[143,144]]   [660.0]
35   [[143,144]]   [660.0]
35   [[143,144]]   [660.0]
38   [[143,144]]   [660.0]
38   [[143,144]]   [660.0]
38   [[143,144]]   [660.0]
38   [[143,144]]   [660.0]
39   [[143,144]]   [660.0]
39   [[143,144]]   [660.0]
39   [[143,144]]   [660.0]
41   [[143,144]]   [660.0]
42   [[143,144]]   [660.0]
43   [[143,144]]   [660.0]
43   [[143,144]]   [660.0]
43   [[143,144]]   [660.0]
45   [[143,144]]   [660.0]
45   [[143,144]]   [660.0]
46   [[143,144]]   [660.0]
46   [[143,144]]   [660.0]
46   [[143,144]]   [660.0]
46   [[143,144]]   [660.0]
47   [[143,144]]   [660.0]
48   [[143,144]]   [660.0]
49   [[143,144]]   [660.0]
50   [[143,144]]   [660.0]
50   [[143,144]]   [660.0]
51   [[143,144]]   [660.0]
52   [[143,144]]   [660.0]
52   [[143,144]]   [660.0]
53   [[143,144]]   [660.0]
53   [[143,144]]   [660.0]
53   [[143,144]]   [660.0]
53   [[143,144]]   [660.0]
54   [[143,144]]   [660.0]
55   [[143,144]]   [660.0]
56   [[143,144]]   [660.0]
57   [[143,144]]   [1354.0]
57   [[143,144]]   [1354.0]
58   [[143,144]]   [1354.0]
59   [[143,144]]   [1309.0]
59   [[143,144]]   [1309.0]
60   [[143,144]]   [1309.0]
60   [[143,144]]   [1309.0]
60   [[143,144]]   [1309.0]
60   [[143,144]]   [1447.0]
61   [[143,144]]   [1447.0]
63   [[143,144]]   [1648.0]
64   [[143,144]]   [1935.0]
64   [[143,144]]   [1935.0]
64   [[143,144]]   [1935.0]
65   [[143,144]]   [2055.0]
66   [[143,144]]   [2219.0]
66   [[143,144]]   [2219.0]
67   [[143,144]]   [2219.0]
67   [[143,144]]   [2219.0]
67   [[143,144]]   [2420.0]
68   [[143,144]]   [2420.0]
68   [[143,144]]   [2420.0]
70   [[259,80]]   [2876.0]
71   [[259,80]]   [2876.0]
71   [[259,80]]   [2876.0]
72   [[143,144]]   [3110.0]
74   [[143,144]]   [3267.0]
75   [[143,144]]   [3280.0]
79   [[181,80]]   [4713.0]
80   [[181,80]]   [5316.0]
81   [[181,80]]   [5316.0]
81   [[181,80]]   [5587.0]
81   [[181,80]]   [5587.0]
85   [[191,80]]   [6724.0]
85   [[201,80]]   [7532.0]
86   [[201,80]]   [7555.0]
87   [[214,80]]   [9272.0]
88   [[214,80]]   [9298.0]
88   [[214,80]]   [9949.0]
88   [[214,80]]   [9949.0]
89   [[214,80]]   [9949.0]
89   [[201,80]]   [10122.0]
89   [[201,80]]   [10122.0]
90   [[201,80]]   [9341.0]
91   [[201,80]]   [9341.0]
91   [[201,80]]   [9566.0]
92   [[201,80]]   [9566.0]
93   [[191,80]]   [7290.0]
93   [[191,80]]   [7290.0]
93   [[296,90]]   [9930.0]
94   [[296,90]]   [9930.0]
94   [[296,90]]   [9930.0]
95   [[305,94]]   [10362.0]
99   [[143,144]]   [8427.0]
104   [[143,144]]   [9789.0]
104   [[143,144]]   [9789.0]
105   [[143,144]]   [9905.0]
109   [[143,144]]   [10650.0]
114   [[143,144]]   [11852.0]
114   [[143,144]]   [11852.0]
115   [[143,144]]   [11852.0]
118   [[143,144]]   [12709.0]
118   [[143,144]]   [12709.0]
119   [[143,144]]   [12709.0]
119   [[143,144]]   [12709.0]
122   [[143,144]]   [13448.0]
122   [[143,144]]   [13448.0]
123   [[143,144]]   [13448.0]
123   [[143,144]]   [13448.0]
123   [[143,144]]   [13448.0]
123   [[143,144]]   [13602.0]
125   [[143,144]]   [13880.0]
125   [[143,144]]   [14040.0]
126   [[143,144]]   [14040.0]
126   [[143,144]]   [14040.0]
127   [[143,144]]   [14040.0]
127   [[143,144]]   [14620.0]
127   [[143,144]]   [14620.0]
129   [[143,144]]   [14892.0]
129   [[143,144]]   [14892.0]
130   [[143,144]]   [15043.0]
130   [[143,144]]   [15043.0]
130   [[143,144]]   [15043.0]
131   [[143,144]]   [15266.0]
133   [[143,144]]   [15588.0]
133   [[143,144]]   [15693.0]
134   [[143,144]]   [15693.0]
134   [[143,144]]   [15693.0]
