Node    [70,240] -> {[77,233]=9,899  }
Node    [367,119] -> {[374,126]=9,899  [359,115]=8,944  }
Node    [374,126] -> {[380,134]=10,0  [367,119]=9,899  }
Node    [380,134] -> {[374,126]=10,0  [380,144]=10,0  }
Node    [380,144] -> {[380,134]=10,0  [386,151]=9,22  }
Node    [386,151] -> {[394,155]=8,944  [380,144]=9,22  }
Node    [394,155] -> {[386,151]=8,944  [404,155]=10,0  }
Node    [404,155] -> {[394,155]=10,0  [414,155]=10,0  }
Node    [414,155] -> {[404,155]=10,0  [421,148]=9,899  }
Node    [421,148] -> {[414,155]=9,899  [428,141]=9,899  }
Node    [428,141] -> {[435,143]=7,28  [421,148]=9,899  }
Node    [435,143] -> {[445,143]=10,0  [428,141]=7,28  }
Node    [445,143] -> {[435,143]=10,0  [455,143]=10,0  }
Node    [455,143] -> {[445,143]=10,0  [465,142]=10,05  }
Node    [465,142] -> {[455,143]=10,05  [472,137]=8,602  }
Node    [472,137] -> {(583,175)=130,64  [472,127]=10,0  [465,142]=8,602  }
Node    [472,127] -> {(558,69)=120,569  [465,134]=9,899  [472,137]=10,0  }
Node    [465,134] -> {[472,127]=9,899  [463,143]=9,22  (479,62)=50,0  }
Node    [463,143] -> {(704,200)=318,291  [456,150]=9,899  [465,134]=9,22  (657,143)=225,095  }
Node    [456,150] -> {[463,143]=9,899  [456,158]=8,0  }
Node    [456,158] -> {[456,150]=8,0  [462,166]=10,0  }
Node    [462,166] -> {[462,176]=10,0  [456,158]=10,0  }
Node    [462,176] -> {[464,185]=9,22  [462,166]=10,0  }
Node    [464,185] -> {[472,180]=9,434  [462,176]=9,22  (604,76)=235,392  }
Node    [472,180] -> {[464,185]=9,434  [482,180]=10,0  }
Node    [482,180] -> {[472,180]=10,0  [482,184]=4,0  }
Node    [482,184] -> {[482,180]=4,0  [475,191]=9,899  }
Node    [475,191] -> {[468,198]=9,899  [482,184]=9,899  }
Node    [468,198] -> {[461,205]=9,899  [475,191]=9,899  }
Node    [461,205] -> {[468,198]=9,899  [454,212]=9,899  }
Node    [454,212] -> {[461,205]=9,899  [447,219]=9,899  }
Node    [447,219] -> {[444,228]=9,487  [454,212]=9,899  }
Node    [444,228] -> {[448,235]=8,062  [447,219]=9,487  }
Node    [448,235] -> {(677,300)=281,238  (755,433)=419,032  (634,197)=277,723  (722,353)=335,765  (525,206)=10,0  (630,214)=210,095  (625,222)=201,782  (539,89)=214,539  (688,408)=340,948  [444,228]=8,062  (678,327)=282,752  }
Node f  [525,206] -> {[448,235]=10,0  }
Node f  [678,327] -> {[448,235]=282,752  }
Node f  [657,143] -> {[463,143]=225,095  }
Node f  [539,89] -> {[448,235]=214,539  }
Node f  [479,62] -> {[465,134]=50,0  }
Node f  [630,214] -> {[448,235]=210,095  }
Node f  [677,300] -> {[448,235]=281,238  }
Node f  [688,408] -> {[448,235]=340,948  }
Node f  [704,200] -> {[463,143]=318,291  }
Node f  [634,197] -> {[448,235]=277,723  }
Node f  [625,222] -> {[448,235]=201,782  }
Node f  [583,175] -> {[472,137]=130,64  }
Node f  [558,69] -> {[472,127]=120,569  }
Node f  [722,353] -> {[448,235]=335,765  }
Node f  [604,76] -> {[464,185]=235,392  }
Node f  [755,433] -> {[448,235]=419,032  }
