PR
[430,110];[586,236] [439,169] [365,199] [450,110] [373,161] [470,110] [353,161] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [437,275] [530,110] [338,153] [338,96] [559,161] [380,188] ;
[450,110];[586,236] [439,169] [365,199] [373,161] [470,110] [353,161] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [588,255] [437,275] [530,110] [338,153] [338,96] [559,161] [380,188] ;
[470,110];[586,236] [439,169] [365,199] [521,75] [450,110] [373,161] [353,161] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [588,255] [437,275] [530,110] [338,153] [338,96] [559,161] [380,188] ;
[490,110];[586,236] [439,169] [365,199] [521,75] [450,110] [373,161] [470,110] [353,161] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [588,255] [437,275] [530,110] [338,153] [338,96] [559,161] [380,188] ;
[510,110];[586,236] [439,169] [365,199] [521,75] [450,110] [373,161] [470,110] [353,161] [490,110] [439,256] [513,84] [390,110] [410,110] [430,110] [588,255] [437,275] [530,110] [338,153] [338,96] [559,161] [380,188] ;
[530,110];[586,236] [439,169] [365,199] [521,75] [450,110] [373,161] [470,110] [353,161] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [588,255] [437,275] [338,153] [338,96] [559,161] [380,188] ;
[338,153];[439,169] [365,199] [450,110] [137,180] [373,161] [470,110] [353,161] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [437,275] [324,75] [530,110] [338,96] [380,188] [237,274] ;
[559,161];[586,236] [439,169] [365,199] [521,75] [450,110] [373,161] [470,110] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [588,255] [437,275] [530,110] [380,188] ;
[439,169];[586,236] [400,361] [365,199] [521,75] [450,110] [373,161] [470,110] [353,161] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [588,255] [437,275] [530,110] [338,153] [338,96] [559,161] [380,188] ;
f [137,180];[338,153] ;
[324,75];[338,153] [365,199] [353,161] ;
[380,188];[439,169] [365,199] [521,75] [450,110] [373,161] [470,110] [353,161] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [324,361] [437,275] [530,110] [338,153] [338,96] [559,161] [237,274] ;
[586,236];[439,169] [521,75] [450,110] [470,110] [490,110] [510,110] [439,256] [513,84] [430,110] [588,255] [437,275] [530,110] [684,411] [559,161] ;
[373,161];[439,169] [365,199] [521,75] [450,110] [470,110] [353,161] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [437,275] [530,110] [338,153] [338,96] [559,161] [380,188] ;
[439,256];[586,236] [439,169] [365,199] [521,75] [450,110] [373,161] [503,425] [470,110] [353,161] [490,110] [510,110] [513,84] [390,110] [410,110] [430,110] [437,275] [530,110] [338,153] [338,96] [559,161] [380,188] ;
[513,84];[586,236] [439,169] [365,199] [521,75] [450,110] [373,161] [470,110] [353,161] [490,110] [510,110] [439,256] [390,110] [410,110] [430,110] [588,255] [530,110] [338,153] [338,96] [559,161] [380,188] ;
f [685,272];[588,255] ;
f [440,460];[437,275] ;
f [324,361];[365,199] [353,161] [380,188] ;
f [684,411];[586,236] [588,255] ;
f [503,425];[439,256] [588,255] [437,275] ;
f [400,361];[439,169] ;
f [372,417];[437,275] ;
f [237,274];[338,153] [365,199] [353,161] [380,188] [437,275] ;
[338,96];[439,169] [365,199] [450,110] [373,161] [470,110] [353,161] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [530,110] [338,153] [380,188] ;
[365,199];[439,169] [521,75] [450,110] [373,161] [470,110] [353,161] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [324,361] [437,275] [324,75] [530,110] [338,153] [338,96] [559,161] [380,188] [237,274] ;
[588,255];[586,236] [439,169] [521,75] [450,110] [503,425] [470,110] [490,110] [685,272] [510,110] [513,84] [437,275] [530,110] [684,411] [559,161] ;
[353,161];[439,169] [365,199] [450,110] [373,161] [470,110] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [324,361] [437,275] [324,75] [530,110] [338,153] [338,96] [380,188] [237,274] ;
[437,275];[586,236] [440,460] [439,169] [365,199] [450,110] [373,161] [503,425] [470,110] [353,161] [490,110] [510,110] [439,256] [390,110] [410,110] [430,110] [588,255] [372,417] [530,110] [338,153] [559,161] [380,188] [237,274] ;
[521,75];[586,236] [439,169] [365,199] [373,161] [470,110] [490,110] [510,110] [439,256] [513,84] [588,255] [530,110] [559,161] [380,188] ;

