PB
82;[397,122];4;323.0;
82;[397,191];3;288.0;
82;[454,299];3;135.0;
82;[465,416];3;104.0;
82;[471,91];3;90.0;
82;[471,264];3;178.0;
82;[554,108];3;58.0;
82;[557,255];3;97.0;
82;[296,53];1;0.0;
82;[336,53];2;37.0;
82;[376,53];2;72.0;
82;[416,53];3;102.0;
82;[580,75];2;0.0;
82;[620,77];2;0.0;
82;[207,83];2;0.0;
82;[289,108];2;90.0;
82;[329,108];2;123.0;
82;[432,213];3;185.0;
82;[366,217];3;198.0;
82;[581,222];2;36.0;
82;[188,223];2;0.0;
82;[621,223];2;1.0;
82;[287,256];2;136.0;
82;[172,260];2;1.0;
82;[633,262];2;0.0;
82;[202,287];2;35.0;
82;[348,370];3;104.0;
82;[318,446];2;0.0;
82;[497,447];2;0.0;
82;[436,451];3;37.0;
82;[435,485];1;0.0;

PB
89;[214,128];2;0.0;
89;[219,224];2;38.0;
89;[243,108];3;68.0;
89;[247,256];3;117.0;
89;[331,256];3;286.0;
89;[347,412];3;61.0;
89;[356,303];3;181.0;
89;[379,303];2;74.0;
89;[397,122];4;373.0;
89;[397,191];3;365.0;
89;[454,299];3;147.0;
89;[465,416];3;99.0;
89;[471,91];3;180.0;
89;[471,264];3;198.0;
89;[554,108];3;112.0;
89;[557,255];3;105.0;
89;[296,53];1;0.0;
89;[336,53];2;39.0;
89;[376,53];2;75.0;
89;[416,53];3;108.0;
89;[580,75];2;35.0;
89;[620,76];2;1.0;
89;[207,83];2;0.0;
89;[508,107];2;171.0;
89;[289,108];2;93.0;
89;[329,108];2;125.0;
89;[623,134];2;1.0;
89;[581,138];2;37.0;
89;[432,213];3;211.0;
89;[366,217];3;245.0;
89;[581,222];2;39.0;
89;[621,223];2;1.0;
89;[179,228];2;1.0;
89;[633,262];2;0.0;
89;[172,268];2;1.0;
89;[208,287];2;34.0;
89;[348,370];2;114.0;
89;[318,446];2;0.0;
89;[497,447];2;0.0;
89;[381,449];2;0.0;
89;[435,450];3;40.0;
89;[427,490];1;0.0;

PB
90;[214,128];2;0.0;
90;[219,224];2;38.0;
90;[243,108];3;68.0;
90;[247,256];3;117.0;
90;[331,256];3;286.0;
90;[347,412];3;61.0;
90;[356,303];3;181.0;
90;[379,303];2;74.0;
90;[397,122];4;373.0;
90;[397,191];3;365.0;
90;[454,299];3;147.0;
90;[465,416];3;99.0;
90;[471,91];3;180.0;
90;[471,264];3;198.0;
90;[554,108];3;112.0;
90;[557,255];3;105.0;
90;[296,53];1;0.0;
90;[336,53];2;39.0;
90;[376,53];2;75.0;
90;[416,53];3;108.0;
90;[580,75];2;35.0;
90;[620,76];2;1.0;
90;[207,83];2;0.0;
90;[508,107];2;171.0;
90;[289,108];2;93.0;
90;[329,108];2;125.0;
90;[623,134];2;1.0;
90;[581,138];2;37.0;
90;[432,213];3;211.0;
90;[366,217];3;245.0;
90;[581,222];2;39.0;
90;[621,223];2;1.0;
90;[179,228];2;1.0;
90;[633,262];2;0.0;
90;[172,268];2;1.0;
90;[208,287];2;34.0;
90;[348,370];2;114.0;
90;[318,446];2;0.0;
90;[497,447];2;0.0;
90;[381,449];2;0.0;
90;[435,450];3;40.0;
90;[427,490];1;0.0;

PB
94;[214,128];2;0.0;
94;[243,108];3;68.0;
94;[247,256];3;104.0;
94;[331,256];3;252.0;
94;[347,412];3;59.0;
94;[356,303];3;95.0;
94;[383,456];2;0.0;
94;[395,309];3;50.0;
94;[397,122];4;323.0;
94;[397,191];3;288.0;
94;[454,299];3;147.0;
94;[465,416];3;101.0;
94;[471,91];3;90.0;
94;[471,264];3;181.0;
94;[554,108];3;54.0;
94;[557,255];3;97.0;
94;[296,53];1;0.0;
94;[336,53];2;37.0;
94;[376,53];2;72.0;
94;[416,53];3;102.0;
94;[580,75];2;0.0;
94;[620,77];2;0.0;
94;[207,83];2;0.0;
94;[289,108];2;92.0;
