PB
44;[553,108];3;0.002853135141459771;
44;[557,253];3;0.00342023213836535;
44;[589,85];2;0.002569748893450102;
44;[611,223];3;0.0028958079313328583;
44;[296,53];1;0.002590299123114136;
44;[336,53];2;0.0028738889107500732;
44;[376,53];2;0.0032074918219714456;
44;[416,53];3;0.0036038065680896593;
44;[209,84];1;0.0025403085494362923;
44;[641,90];1;0.0022784477257469338;
44;[290,108];2;0.0031827646044126348;
44;[330,108];2;0.0035484736685310004;
44;[202,122];1;0.0025250626636521144;
44;[628,141];1;0.0023335655582166965;
44;[644,206];1;0.0026268747277313717;
44;[432,213];3;0.004551742679268346;
44;[366,217];4;0.004534999436795066;
44;[643,239];1;0.0026357393441203865;
44;[195,240];1;0.0028505607875569643;
44;[598,286];2;0.0029412097884306022;
44;[628,286];1;0.002713206647049543;
44;[169,291];1;0.0026783086517977667;
44;[348,343];4;0.003732960135212516;
44;[316,447];2;0.002696226350829831;
44;[498,447];2;0.0026633837460780397;
44;[436,450];3;0.002677825899740812;
44;[435,485];1;0.0023997747601741163;

PB
45;[212,288];2;0.0030091656076070366;
45;[242,107];3;0.002814174089644061;
45;[242,267];3;0.003342402888941288;
45;[303,256];5;0.004015926566431042;
45;[331,257];3;0.00424317735723128;
45;[347,413];3;0.0030498028813717147;
45;[356,303];4;0.004112711869746904;
45;[383,456];2;0.002628268181696529;
45;[395,308];3;0.003922611393820994;
45;[397,122];4;0.004354240725961537;
45;[397,191];3;0.004763109606638584;
45;[454,299];3;0.004192211502944599;
45;[465,416];3;0.0029969771185107846;
45;[471,91];3;0.0035373293359971447;
45;[471,264];3;0.004339358854057688;
45;[553,108];3;0.002853135141459771;
45;[557,253];3;0.00342023213836535;
45;[589,85];2;0.002569748893450102;
45;[611,223];3;0.0028958079313328583;
45;[296,53];1;0.002590299123114136;
45;[336,53];2;0.0028738889107500732;
45;[376,53];2;0.0032074918219714456;
45;[416,53];3;0.0036038065680896593;
45;[209,84];1;0.0025403085494362923;
45;[641,90];1;0.0022784477257469338;
45;[290,108];2;0.0031827646044126348;
45;[330,108];2;0.0035484736685310004;
45;[202,122];1;0.0025250626636521144;
45;[628,141];1;0.0023335655582166965;
45;[644,206];1;0.0026268747277313717;
45;[432,213];3;0.004551742679268346;
45;[366,217];4;0.004534999436795066;
45;[643,239];1;0.0026357393441203865;
45;[195,240];1;0.0028505607875569643;
45;[598,286];2;0.0029412097884306022;
45;[628,286];1;0.002713206647049543;
45;[169,291];1;0.0026783086517977667;
45;[348,343];4;0.003732960135212516;
45;[316,447];2;0.002696226350829831;
45;[498,447];2;0.0026633837460780397;
45;[436,450];3;0.002677825899740812;
45;[435,485];1;0.0023997747601741163;

PB
49;[175,224];1;0.0025992283012726673;
49;[212,287];2;0.0029645285017902384;
49;[242,107];3;0.0027923112173497302;
49;[242,267];3;0.0032827757639684557;
49;[331,256];4;0.004240914088528626;
49;[347,413];3;0.0029689680065314614;
49;[356,303];3;0.0040587755389469874;
49;[379,303];2;0.003933809661439606;
49;[397,122];4;0.0043154097906645695;
49;[397,191];3;0.0047423203725801884;
49;[454,299];3;0.004070238004749307;
49;[465,416];3;0.002929644003263361;
49;[471,91];3;0.00350387777952057;
49;[477,255];3;0.004303365557259578;
49;[553,108];3;0.002828362059509445;
49;[558,255];3;0.003461271801358345;
49;[618,83];2;0.0023996632109621083;
49;[296,53];1;0.0025710884981277075;
49;[336,53];2;0.0028506207050056145;
49;[376,53];2;0.0031794306416279418;
49;[416,53];3;0.003570113784868125;
49;[641,70];1;0.0022628734255871396;
49;[209,84];1;0.0025221969764865786;
49;[290,108];2;0.0031564163856400295;
49;[330,108];2;0.00351794522086027;
49;[202,122];1;0.0025071496966318826;
49;[628,141];1;0.002316480271475098;
49;[432,213];3;0.004538201567508426;
49;[366,217];3;0.004509414747378072;
49;[583,222];2;0.003081333491933279;
49;[623,223];2;0.0027714248874138626;
49;[215,230];2;0.002888809514810191;
49;[643,239];1;0.0025957410539197453;
49;[517,255];2;0.003855748644254116;
49;[603,286];2;0.0029544518789122185;
49;[628,286];1;0.0027600714001351765;
49;[173,287];1;0.0026701712413133767;
49;[348,343];3;0.0036156078452905184;
49;[316,447];2;0.0026317247401366987;
49;[498,447];2;0.002609520859862246;
49;[381,449];2;0.0026087683792118746;
49;[436,450];3;0.002623153473509644;
49;[435,485];1;0.0023558356098930112;

PB
52;[175,224];1;0.002709971831220823;
52;[242,107];3;0.002806376730829284;
52;[246,256];3;0.0034411310789496156;
52;[331,256];4;0.004386290493654691;
52;[347,413];3;0.0031172179081114396;
52;[356,303];3;0.004210451797775957;
52;[383,456];2;0.002678182790366784;
52;[395,308];3;0.004011477683726919;
52;[397,122];4;0.004335602161988651;
52;[397,191];3;0.004815831321879677;
52;[454,299];3;0.004251107034015687;
52;[465,416];3;0.003026956782761856;
52;[471,91];3;0.0034781764966405793;
52;[471,264];3;0.004380762683070306;
52;[553,108];3;0.002783288293539777;
52;[557,255];3;0.0034478622611717985;
52;[570,233];2;0.0032057642144711347;
52;[618,76];1;0.002334881637969962;
52;[296,53];1;0.0025702600753454564;
52;[336,53];2;0.0028492427363009777;
52;[376,53];2;0.003176822190522829;
52;[416,53];3;0.00356513537336861;
52;[209,84];1;0.0025339532552646335;
52;[290,108];2;0.003172794560735229;
52;[330,108];2;0.0035360852774770943;
52;[202,122];1;0.0025187833300035593;
52;[628,141];1;0.0022866320976238368;
52;[432,213];3;0.004607844590150301;
52;[366,217];3;0.0046235906413932895;
52;[609,223];2;0.0028705499447383427;
52;[215,224];2;0.00302194882943659;
52;[643,239];1;0.0026031326694464845;
52;[286,256];2;0.0038442918282610397;
52;[588,286];2;0.003033059334393176;
52;[628,286];1;0.002718903329691005;
52;[173,287];1;0.002705172455857859;
52;[213,287];2;0.003015982038226311;
52;[348,343];4;0.0038344623714591246;
52;[316,447];2;0.0027487813856528487;
52;[498,447];2;0.0026870344513981216;
52;[436,450];3;0.0027017349428285426;
52;[435,485];1;0.0024194303534569436;

PB
53;[175,224];1;0.002709971831220823;
53;[242,107];3;0.002806376730829284;
